KU_KOD;KU_NAZEV;CELKOVY_POCET_PARCEL;CELKOVA_VYMERA;Orn· p˘da(2)-v˝mÏra;Chmelnice(3)-v˝mÏra;Vinice(4)-v˝mÏra;Zahrada(5)-v˝mÏra;Ovocn˝ sad(6)-v˝mÏra;Trval˝ travnÌ porost(7)-v˝mÏra;LesnÌ pozemek(10)-v˝mÏra;VodnÌ plocha(11)-v˝mÏra;ZastavÏn· plocha a n·dvo¯Ì(13)-v˝mÏra;OstatnÌ plocha(14)-v˝mÏra;DOMY_S_CP;STAVBY_S_CE;LV
750379;Vlastkovec;1006;7063695;1597956;0;0;63372;9551;1507308;3244947;90282;34639;515640;34;2;71
750387;SlavonÌn;3256;5763398;3511930;0;0;547759;34086;67436;70099;40289;258303;1233496;511;183;1600
750395;Blaûkov u SlavoÚova;250;1427161;616767;0;0;23132;22078;155328;537971;2937;18280;50668;19;0;44
750409;SlavoÚov;884;2500935;1349639;0;0;66072;9824;307430;576105;6928;49186;135751;94;1;179
750417;Hranice u Slavoöova;1094;2665793;1637583;0;0;45313;0;595473;138253;2957;42932;203282;43;0;118
750425;Slavoöov u ZruËe nad S·zavou;1588;4927499;2083030;0;0;87709;3907;1089232;1268936;38392;53906;302387;63;0;182
750441;Slavoöovice u Liöova;1066;7192600;2134375;0;0;63382;0;471335;3570171;734254;33143;185940;47;0;125
750450;Slemeno v PodkrkonoöÌ;704;2624957;1256954;0;0;39699;6085;828140;266061;20904;48054;159060;57;0;108
750468;BÏleöovice;246;1398966;1291547;0;0;27088;2639;8481;16647;3332;16018;33214;14;0;54
750476;Lipec u Slepotic;586;1807890;1661877;0;0;53686;5013;1757;1559;4108;32204;47686;38;0;114
750492;Slepotice;1288;4232341;3508774;0;0;87052;6313;141761;16462;95337;103977;272665;125;0;238
750514;Koberno;454;3218493;2345659;0;0;55434;0;230326;396279;13654;35233;141908;25;0;62
750522;Ves Rudoltice;1004;6371863;4928371;0;0;97682;0;483584;305861;152696;74901;328768;85;1;140
750531;VÌno;212;3749011;489310;0;0;31296;0;1495170;1526167;14252;16377;176439;12;0;40
750549;MÏstys Rudoltice;367;1330166;831551;0;0;49300;0;72324;120101;15431;69908;171551;51;0;66
750557;Nov˝ Les;219;3397545;640128;0;0;86288;0;151858;2461219;0;15470;42582;6;0;21
750565;Pelh¯imovy;322;5147978;2937920;0;0;67743;0;945533;938610;20607;3031;234534;2;0;22
750573;HolynÏ;820;1929754;1123653;0;0;147347;10693;142060;207225;14013;53663;231100;156;18;281
750590;Slivenec;3958;5661509;3524549;0;0;522507;94854;28956;218223;1259;318047;953114;951;176;1439
750611;SlopnÈ;2573;9631047;1837155;0;0;134169;53188;1489417;5391495;101371;117220;507032;199;3;426
750620;Janov u NovÈho Boru;897;1108306;402245;0;0;178591;0;221010;50558;74872;40800;140230;145;35;274
750646;Radvanec;1624;8822019;12430;0;0;82035;0;2439757;5467193;116273;60996;643335;111;114;316
750654;Sloup v »ech·ch;2048;5773569;124364;0;0;183694;0;2121799;2652310;45103;114574;531725;253;96;513
750662;Sloup v MoravskÈm krasu;1760;7648054;219883;0;0;94980;15211;618953;6142721;87173;103872;365261;250;67;638
750671;Sloupno nad Cidlinou;2051;4506157;2600321;0;0;139220;71014;1170504;0;83206;130221;311671;210;1;434
750689;Kamilov;449;3814467;2312777;0;0;25676;1770;30422;1234801;34330;46449;128242;39;0;123
750697;SloveË;658;5572914;4924281;0;0;105712;0;28472;0;68367;133090;312992;162;0;365
750701;St¯ihov;323;3100696;2616526;0;0;36246;32448;21217;104213;40763;67370;181913;90;0;194
750719;SlovÏnice;805;2952595;1264194;0;0;32697;0;269858;1250127;31226;21389;83104;28;22;95
750727;DolnÌ SlovÏnice;1562;9179479;2509813;0;0;61357;0;753398;1397469;4106936;50927;299579;55;94;231
750735;HornÌ SlovÏnice;1526;4799164;1961382;0;0;81145;0;1315027;1007356;82399;50915;300940;52;83;229
750751;Sluhy;906;4564199;3909799;0;0;173020;17491;46556;51691;56531;98177;210934;241;1;427
750760;SluneËn· u »eskÈ LÌpy;829;6125802;10579;0;0;211154;0;528045;5145150;3743;30239;196892;74;60;184
750778;OleksoviËky;566;2975519;1394820;0;505638;40476;126668;18832;445622;142818;31720;268925;40;0;89
750786;Slup;1419;12749648;9803054;0;341563;96329;110705;101996;998148;158263;107571;1032019;163;0;344
750794;Sluöovice;5353;7106787;2783438;0;0;411838;94759;1006502;1417437;194268;302088;896457;632;61;1556
750808;Sluötice;1030;4097690;2962513;0;0;304918;22303;149969;96874;51497;95176;414440;141;58;385
750816;BuË;316;2234669;885574;0;0;27362;0;447652;580798;78560;21166;193557;14;18;54
750824;SluûetÌn u BezvÏrova;620;2933258;978082;0;0;20396;8508;595037;1155511;9538;17313;148873;14;7;48
750832;Sluûovice;1219;3489889;2178042;0;0;85811;0;53093;751742;20207;82243;318751;200;0;330
750841;SmeËno;4612;9587884;5768655;0;0;407681;475181;73101;1807828;53819;242224;759395;548;8;1040
750867;Smetanova Lhota;1560;13051386;5580715;0;0;155653;14264;1416871;4792274;290453;150505;650651;200;1;445
750883;Varvaûov;943;11423771;1810712;0;0;114805;1256;707976;8056746;330078;90081;312117;133;19;255
750913;»ervenÏves;890;2374413;1472231;0;0;98284;0;501443;0;75585;68535;158335;94;0;245
750921;K¯iËov;488;2416579;2121893;0;0;62832;0;46162;9791;9537;53731;112633;51;0;148
750930;LouËn· Hora;1467;7984978;3269707;0;0;82647;2786;440508;3826037;43699;64159;255435;74;0;280
750948;Smidary;1449;6609689;2719181;0;0;199090;19645;2270764;459137;304362;172867;464643;328;0;850
750956;Kouty u Smilkova;876;7198501;3517823;0;0;121310;0;742267;2293249;67932;65490;390430;63;21;189
750981;Smilkov;547;3999246;1235360;0;0;105756;145838;455644;1606297;83127;62262;304962;73;16;166
750999;Pozovice;896;4959323;2482886;0;0;37839;0;643801;1499532;63482;38469;193314;43;0;86
751006;Smilov u ätok˘;1187;6593009;2374377;0;0;64238;0;1151302;2654196;71405;50393;227098;44;2;110
751014;Smilovice u LuötÏnic;424;2573723;1997868;0;0;29834;3837;118338;73195;61708;80480;208463;82;0;135
751022;Smilovice;1023;1684778;1060316;274706;0;36776;5789;133151;42261;15110;32156;84513;35;0;83
751031;Rakovec;641;1990024;1250238;0;0;142301;0;372444;96701;28368;29209;70763;56;3;127
751049;Smilovice u T¯ince;1697;5853881;1714007;0;0;241581;34458;2252367;1037088;155471;86512;332397;199;7;411
751065;Smilovy Hory;835;5713007;3236738;0;0;104260;0;920179;1068489;14996;74701;293644;78;0;210
751073;Stojslavice;1337;2986130;1845576;0;0;47872;0;405545;563161;6113;30529;87334;36;3;112
751081;Smi¯ice;3165;6190730;2863622;0;0;262610;81588;1049375;17420;388458;307875;1219782;568;0;1351
751090;SmolÌn;1350;6260084;3721388;0;46;49789;0;21985;1016876;60208;56293;1333499;91;2;253
751103;Smolina;1752;3947049;1055897;0;0;45812;0;1118483;1450152;27573;52936;196196;99;0;210
751111;Smolnice u Loun;1683;7759521;6033646;217512;0;159325;63931;126684;475649;81240;122459;479075;215;56;519
751138;Smolotely;2255;10933916;3528680;0;0;132931;17144;1012221;5536233;61584;85896;559227;127;15;282
751162;Smolov;902;15009055;58834;0;0;43724;67790;2881902;11418472;98391;40052;399890;49;6;112
751171;éelezn· u Smolova;1131;17995665;387018;0;0;11214;0;5869386;10456886;276507;53421;941233;31;1;56
751189;Pleö;399;17004137;0;0;0;6630;0;2133838;13647762;1816;5389;1208702;1;0;20
751197;SmrËn· na MoravÏ;2259;12371692;4172438;0;0;119071;80640;913892;6116044;187959;84729;696919;128;116;369
751219;KojatÌn;962;4482200;2379987;0;0;29794;0;305380;1493178;47933;27775;198153;37;1;167
751227;Smrk na MoravÏ;1210;6798298;4445726;0;0;51952;3155;571532;1203545;98647;78071;345670;91;10;207
751235;Smrkovice;2350;13399380;3509066;0;0;198156;3208;1400727;7246518;359977;139911;541817;226;54;692
751243;Smrûice;3293;12551456;10970505;0;0;338220;50381;64085;92957;61529;271805;701974;587;4;1001
751251;HubÌles;834;2824825;2391171;0;0;60335;5107;175826;0;32230;43189;116967;52;0;170
751260;Smrûov u Smi¯ic;1081;2313178;1831237;0;0;60618;3067;99500;84114;13201;62915;158526;118;32;301
751294;Smrûovice;1128;2798264;741545;0;0;54604;0;877929;673560;14894;33548;402184;45;9;132
751308;Ji¯etÌn pod Bukovou;794;3306532;567;0;0;45502;0;373804;2530379;16786;75051;264443;92;27;331
751324;Smrûovka;6627;14814906;316114;0;0;483289;0;3805942;8085870;98958;481188;1543545;1018;202;1990
751341;K¯eöov;428;2399084;1712420;0;0;17434;0;174178;335476;7900;28853;122823;24;10;76
751359;SnÏdovice;959;5531495;3414894;0;0;44992;0;319182;1366928;13287;55641;316571;63;20;170
751367;St¯Ìûovice u SnÏdovic;887;3831004;2379438;0;0;33817;0;565219;575394;14439;36705;225992;37;11;86
751375;SnÏt;1661;6026827;2877551;0;0;65765;0;722417;1797074;293533;50690;219797;57;4;178
751383;Liboc u Kraslic;419;6562679;92896;0;0;3805;0;1920186;4071162;45926;12927;415777;8;13;43
751391;Ml˝nsk·;387;7174910;298648;0;0;3140;0;2370630;4148637;64434;17757;271664;15;26;55
751405;SnÏûn·;504;8206170;0;0;0;16017;0;3128233;4645020;30410;18353;368137;12;37;81
751413;SnÏûnÈ;1355;6097590;627029;0;0;145038;11414;3240478;1674473;14125;77766;307267;122;10;220
751421;Blatiny;563;4923539;193638;0;0;27542;0;1477247;3047401;1900;24428;151383;63;1;119
751448;PodlesÌ u SnÏûnÈho;523;1363903;134159;0;0;3318;0;689525;351450;4140;17024;164287;30;61;133
751456;SnÏûnÈ na MoravÏ;1814;12100627;3131573;0;0;95350;0;1289880;6539237;146248;118400;779939;226;96;522
751464;V¯Ìöù;290;810854;163511;0;0;10762;0;498099;42821;10099;15614;69948;27;5;67
751472;SnÏûnÌk;707;17891766;6712;0;0;10530;0;995038;16315587;0;35645;528254;97;22;154
751481;SnovÌdky;2743;10546629;1765966;0;0;107868;37084;399131;7679633;28335;58564;470048;166;0;416
751499;SobËice;714;3650144;2748107;0;0;138856;21667;350176;39428;42002;115082;194826;132;0;270
751502;SobÏdruhy;2353;2302780;653023;0;0;173971;0;301341;23517;112579;186648;851701;383;48;754
751537;SobÏhrdy;2310;6639274;3439729;0;0;138430;99651;969943;1496373;33683;94566;366899;148;14;298
751553;éÌÚany;1298;3479484;2118390;0;0;54211;5603;305298;734376;23647;30428;207531;36;0;88
751561;SobÏchleby u Podbo¯an;1113;8718804;3391417;1282012;0;48799;0;936304;1617910;53805;102943;1285614;91;17;169
751570;SobÏchleby u Krupky;894;2663676;1213502;0;0;42985;0;91312;50999;461953;71421;731504;95;2;159
751588;SobÏchleby;1044;6641279;4944487;0;0;203390;60669;554342;231512;88119;123774;434986;201;5;391
751596;Horuöany;588;5383971;1112939;0;0;67570;56010;182492;3730590;12797;51027;170546;90;7;147
751600;SobÏkury;1092;6465324;3238727;0;0;130445;6506;751827;1856816;82941;100253;297809;143;30;247
751634;HornÌ Nezly;1160;3732629;2098745;0;0;43190;691141;495217;168264;11331;46661;178080;43;6;131
751642;SobÏnice;1660;4487576;1650616;218602;0;83087;300941;560448;1391259;34526;67880;180217;61;3;132
751677;SobÏnov;2000;12487785;2385379;0;0;111464;0;1989326;7055389;165965;78383;701879;167;25;380
751685;SobÏraz;777;3110361;1849933;0;0;68935;56398;226562;633173;3839;70740;200781;70;0;149
751693;TÏöÌn;290;1060599;935995;0;0;37726;18049;1738;0;3467;12984;50640;19;0;80
751707;SobÏslav;9938;13041802;2850427;0;0;975610;54989;2882469;1592086;1274656;691968;2719597;1529;388;3907
751804;Chlebov;565;2411988;1605193;0;0;59992;0;204154;268170;29438;48094;196947;64;2;123
751839;SobÏslavice;1069;4051322;2584611;0;0;168927;38844;376669;517092;1516;70062;293601;82;14;173
751847;St¯Ìûovice u PÏnËÌna;231;959015;307808;0;0;29766;348771;81558;136261;639;14004;40208;17;2;39
751855;SobÏsuky u Nepomuka;1493;4582640;2424018;0;0;62719;3903;951211;536016;172582;75860;356331;78;2;190
751863;Milovice;634;1112871;770110;0;0;68316;40026;72172;70620;798;25653;65176;67;1;151
751871;Skrûice;648;1075138;642723;0;0;48056;16014;131192;20930;72048;24024;120151;31;0;131
751880;SobÏsuky;988;1824741;1461479;0;0;68211;74217;85618;0;5232;44717;85267;56;0;144
751898;SobÏsuky u Plumlova;519;2492399;1984854;0;0;88932;5446;122675;27442;19409;53885;189756;100;0;239
751901;SobÏöice u Suöice;2010;12439706;3538292;0;0;200513;30732;3377026;4458075;34076;125537;675455;179;5;394
751910;SobÏöice;3476;6060738;891394;0;0;429660;41213;46760;4311174;924;172849;166764;736;122;1342
751928;Pitrov;776;1698225;795399;0;0;75796;0;436828;186994;7871;33835;161502;58;35;183
751936;HornÌ SobÏöovice;1574;1696891;722941;0;0;170150;3071;237398;263660;2043;59170;238458;217;135;568
751944;DolnÌ SobÏöovice;167;262562;53006;0;0;13338;1036;87754;33296;0;7656;66476;11;10;65
751961;SobÏtuchy;1629;3821863;3201019;0;0;187623;15759;73351;4536;46157;119200;174218;262;25;636
751979;Stolany;1254;5474177;4488947;0;0;113377;13190;78219;372026;82530;97051;228837;120;7;315
751987;SobÏtuö;627;2214525;1583203;0;0;32204;0;151835;316785;3422;32577;94499;37;0;98
752002;SobÌÚov;3212;6055751;1511214;0;0;190200;4772;3367497;226067;101738;105031;549232;278;18;513
752029;SobÌöky;699;2923522;1645910;311693;0;70954;44239;147832;501889;4529;43590;152886;65;1;166
752037;Sobkovice;1355;3658321;1142984;0;0;160632;0;978685;1115676;43857;40673;175814;128;0;262
752045;Klep·Ëov;784;2255898;0;0;0;1453;0;723418;1177619;289;11162;341957;2;76;104
752053;Rudoltice u SobotÌna;1325;17603198;80033;0;0;64598;0;2598629;14067350;32166;45410;715012;44;17;104
752061;SobotÌn;2415;12076134;782689;0;0;414828;0;3772805;5692537;79106;142780;1191389;282;15;533
752070;»·lovice;409;1301483;768323;0;0;33609;31278;165995;225548;7352;20323;49055;27;2;85
752088;Lavice;864;2282828;1598994;0;0;67913;18376;223303;188732;7352;31973;146185;42;0;112
752096;Sobotka;3238;4741259;2953406;0;0;292239;128911;282982;20380;29630;291190;742521;730;15;1102
752100;Spyöova;1201;4310950;1797595;0;0;36034;16851;474486;1841733;17991;32680;93580;30;0;131
752118;StaÚkova Lhota;771;1602206;885861;0;0;41830;23977;322867;115656;8742;52741;150532;37;0;110
752126;StÈblovice;385;1172344;677408;0;0;33383;31831;156635;169833;464;26620;76170;31;1;95
752142;Sobotovice;2485;5333505;4057689;0;16211;149136;80910;53088;8853;27173;95090;845355;197;46;615
752151;Sob˘lky;2004;6976044;4284137;0;240275;88910;63722;140020;1668845;35225;136454;318456;308;0;789
752169;Sojovice;2683;7548421;3979965;0;0;102222;6414;502101;2000527;157420;119941;679831;227;162;570
752177;SokoleË;3075;6281483;3831964;0;0;121731;0;106185;1361349;140526;191305;528423;350;0;556
752185;SokolÌ;1157;4076135;2116259;0;0;75063;18868;782822;765089;89241;35728;193065;54;89;298
752193;Sokolnice;5087;11345547;8324965;0;200089;407005;46985;338276;375200;156881;269030;1227116;687;43;1641
752223;Sokolov;7562;9467515;427395;0;0;510408;0;126542;2054158;321745;962471;5064796;1558;2;10155
752304;DolnÌ Rychnov;2002;5089474;393948;0;0;194865;0;341811;677410;160804;229730;3090906;393;1;610
752312;TÏöovice;1336;1186968;233372;0;0;187262;0;229131;218705;156041;32574;129883;66;1;735
752321;Solany;1826;5711460;4769447;0;0;64493;219421;168460;67121;69908;79678;272932;101;7;271
752347;Malobrat¯ice;1197;3521091;2517473;0;0;99084;48528;326971;278051;19340;52461;179183;69;26;242
752355;Solec;650;3216530;2499169;0;0;52418;35805;105211;217583;87276;30739;188329;39;0;142
752371;DolnÌ LÌönice;245;2834071;9068;0;0;13517;0;73711;2465927;118354;6119;147375;6;9;43
752398;Solenice;1028;1756684;5151;0;0;99101;18892;430203;352603;411190;45908;393636;102;28;309
752401;VÏtrov u Solenic;626;2958515;33168;0;0;36777;6915;531966;2169103;14666;15954;149966;26;13;89
752410;JeötÏtice;838;4914569;2824198;0;0;110870;16094;431214;1155502;63865;85449;227377;94;0;166
752428;Solnice;3422;7746580;4539500;0;0;371105;37802;902681;639382;100560;327587;827963;620;28;1183
752436;Solopysky u Loun;1261;6657129;1464064;529645;0;55754;12413;275345;3808844;41044;60024;409996;96;7;191
752444;Sopotnice;4931;13566770;4312915;0;0;456975;0;3248573;4735710;67129;146092;599376;348;35;578
752452;Sop¯eË;1497;6560148;3211029;0;0;125190;2687;480133;1525512;947949;78734;188914;111;0;235
752461;Sosnov· u »eskÈ LÌpy;1407;5661028;2384035;0;0;63132;0;473744;2077040;49963;100089;513025;215;21;398
752479;Sosnov·;1328;13021595;5670052;0;0;195355;1078323;612365;4800152;46549;130556;488243;140;6;260
752487;SouÚov;574;2674987;2098790;0;0;58868;57279;74928;147609;47429;53291;136793;59;0;135
752495;LibÏtice;1164;4513699;688197;0;0;39877;0;1952939;1550415;19975;26024;236272;37;0;76
752509;Smiradice;347;1182447;561166;0;0;24268;0;282868;224553;14841;8850;65901;14;2;44
752517;Sousedovice;1389;2902568;1389945;0;0;67368;0;789316;331987;40640;55470;227842;73;0;201
752541;Souöice;619;2715448;1352569;0;0;46732;0;382079;685250;6616;31304;210898;48;5;91
752576;Soutice;3246;10875700;5866127;0;0;133127;39695;776437;2501861;419626;126901;1011926;149;59;424
752584;Sovadina;1324;2345220;1453883;0;0;110993;41030;291784;279211;8713;35984;123622;58;0;148
752606;Sovenice u Mnichova HradiötÏ;787;3156769;2243071;0;0;98839;7933;269452;242945;15891;48360;230278;73;1;164
752614;Sovenice;605;4663230;4125927;0;0;70055;13080;27016;10439;46015;67197;303501;69;0;168
752622;HornÌ »ern˘tky;465;2275695;2031355;0;0;53186;22062;31506;21247;7269;30207;78863;30;4;82
752631;Sadov· u SovÏtic;802;2062423;1328575;0;0;103466;43451;128911;49064;63799;72212;272945;129;2;252
752649;SovÏtice;761;2532337;1689903;0;0;36565;21873;350069;183826;15553;46662;187886;50;1;138
752657;K¯Ìûov u Sovince;474;3452740;3831;0;0;50355;0;2246746;992983;5880;20639;132306;26;2;52
752665;Sovinec;666;5054630;36142;0;0;124664;0;1609532;2981450;32620;34902;235320;43;24;119
752673;SovÌnky;715;4352827;3136760;0;0;74061;340694;36536;516904;11801;66771;169300;106;0;183
752681;Sovolusky u P¯elouËe;1447;4354083;1599824;0;0;65689;0;512261;1928040;38570;48512;161187;54;6;132
752703;Sp·lenÈ Po¯ÌËÌ;6657;12697487;5912229;0;0;400659;95595;2635555;2282463;173677;243518;953791;501;21;968
752711;Vlkov u Sp·lenÈho Po¯ÌËÌ;342;3733923;1437208;0;0;15250;0;519450;1244436;79541;14592;423446;17;6;64
752720;Nov˝ Sp·lenec;283;3234643;1187025;0;0;40271;0;925168;719185;2581;35146;325267;27;0;59
752746;Star˝ Sp·lenec;546;4595173;1954351;0;0;37504;0;801725;1430691;44963;42759;283180;38;22;173
752754;Sp·lov;3277;19310910;7089515;0;0;283756;0;2390994;8685097;103837;146009;611702;333;14;533
752771;Sp·Úov;658;3271173;1451600;0;0;46638;0;631882;771660;8272;42662;318459;63;1;151
752789;SpÏlkov;602;2580031;932638;0;0;28117;0;786815;636254;30225;16508;149474;41;9;107
752801;SpÏlov;875;3815333;1919969;0;0;79484;0;942443;501085;78400;61220;232732;120;2;255
752819;Spe¯ice;957;2277073;1216508;0;0;39910;0;292051;393358;26596;26503;282147;42;0;95
752827;Speöov;3288;3309483;1377099;0;0;133695;15250;387297;1064719;18952;68956;243515;202;0;401
752835;SpolÌ u Ledenic;1456;6007396;1959852;0;0;66736;0;784802;2856011;126072;42276;171647;58;15;133
752843;Spomyöl;859;3587297;2725354;0;0;92074;223886;11089;88236;4831;80927;360900;149;0;277
752851;Spo¯ice;2713;7163447;2718642;0;0;186100;0;365143;279259;157725;237996;3218582;415;15;718
752860;SpytihnÏv;8154;9659547;6533932;0;1380;512278;25478;141048;96492;1247976;274941;826022;583;27;1547
752878;Srbce u Luûe;762;2514032;1323990;0;0;57415;28134;220241;728139;1671;23955;130487;47;0;126
752886;Srbce na MoravÏ;344;1588468;1323912;0;0;52041;5683;1371;0;10840;21641;172980;36;1;98
752894;SrbeË;2668;6223868;3317628;272612;0;126081;53166;274074;1558423;140400;102006;379478;154;28;371
752908;HlohovËice;606;3316318;2492190;0;0;31444;0;291257;221457;42915;56194;180861;75;5;148
752916;Srbice u KolovËe;865;4833692;2814596;0;0;48910;11029;570803;974698;90018;67219;256419;85;3;210
752924;TÏöovice u KolovËe;2268;3030470;1689514;0;0;37864;12385;586626;518698;15094;37720;132569;46;1;113
752941;Srbice;1283;2132440;913605;0;0;71169;0;273393;0;341877;53852;478544;105;16;342
752967;SrbÌn;2030;1796867;1012739;0;0;306258;5352;170639;14033;66660;90038;131148;369;132;790
752975;Srbsk· Kamenice;1854;11758121;610705;0;0;75533;0;2391812;7667397;107759;85047;819868;151;46;287
752983;Srbsko u Karlötejna;1838;6563511;2013299;0;0;184923;23205;370976;2789074;301236;80421;800377;219;90;423
752991;Srby u Tuchlovic;1337;4048063;835580;0;0;86078;21110;48645;2527061;142611;50536;336442;167;1;264
753009;Medn·;491;4366729;2133612;0;0;12800;0;354275;1697629;22302;21418;124693;9;5;45
753017;Polûice u HoröovskÈho T˝na;400;5361740;4074305;0;0;14302;0;896745;0;72132;39769;264487;46;0;90
753025;Roudn· u HoröovskÈho T˝na;189;1344968;1129771;0;0;6472;0;162;145168;4106;10179;49110;5;2;25
753033;Srby u HoröovskÈho T˝na;827;6618858;4499998;0;0;69830;0;953362;547873;91957;80866;374972;87;3;194
753041;VÌt·nÌ;192;2756994;1043619;0;0;22087;0;406152;1148871;17038;13154;106073;9;5;33
753050;Srdov;1344;6372373;1684195;0;0;43916;3140;463398;3965660;7804;34665;169595;35;44;147
753068;Pohr·nov;638;2296606;983950;0;0;29473;0;145298;530032;494254;18619;94980;40;0;142
